u,v,key,geometry,stroke_group,edge_interior_angle,int_bearing_diff
264055449,264060523,0,"LINESTRING (16.3331987 48.2148369, 16.3333852 48.2164362)",21,"{(33144900, 264060523, 0): 85.167, (264060523, 264055534, 0): 94.089, (264056409, 264055449, 0): 178.23499999999999, (264055449, 264056023, 0): 92.556}",0
251523470,33345297,0,"LINESTRING (16.3389088 48.227454, 16.3389044 48.2274417, 16.338885 48.2273872, 16.3387729 48.2270716, 16.3385834 48.2265382)",22,"{(33345293, 251523470, 0): 94.357, (251523470, 33345291, 0): 83.201, (33345297, 33344824, 0): 179.514, (33345297, 33345289, 0): 91.077}",0
33345297,33344824,0,"LINESTRING (16.3385834 48.2265382, 16.3383523 48.2258698, 16.3383056 48.2258139)",22,"{(251523470, 33345297, 0): 179.514, (33344824, 33345300, 0): 176.483, (33345297, 33345289, 0): 89.409, (33345285, 33344824, 0): 108.014}",16
33344824,33345300,0,"LINESTRING (16.3383056 48.2258139, 16.3377254 48.2252002)",22,"{(33345297, 33344824, 0): 176.483, (33345300, 33345304, 0): 179.959, (33345301, 33345300, 0): 71.18, (33345300, 33345298, 0): 109.197, (33345285, 33344824, 0): 68.469}",0
33345300,33345304,0,"LINESTRING (16.3377254 48.2252002, 16.3372428 48.224689)",22,"{(33344824, 33345300, 0): 179.959, (33345304, 29048468, 0): 179.602, (33345303, 33345304, 0): 105.859, (33345304, 33144577, 0): 74.429, (33345301, 33345300, 0): 108.779, (33345300, 33345298, 0): 70.84400000000001}",0
33345304,29048468,0,"LINESTRING (16.3372428 48.224689, 16.3366061 48.2240239, 16.3365613 48.2239772, 16.3365505 48.2239659)",22,"{(33144069, 29048468, 0): 107.538, (29048468, 33143995, 0): 70.547, (33345300, 33345304, 0): 179.602, (29048468, 33144484, 0): 178.82999999999998, (33345303, 33345304, 0): 73.743, (33345304, 33144577, 0): 105.969}",0
29048468,33144484,0,"LINESTRING (16.3365505 48.2239659, 16.3365405 48.223955, 16.3365043 48.2239157, 16.3362094 48.2235952, 16.3358738 48.2232586)",22,"{(33144069, 29048468, 0): 73.632, (29048468, 33143995, 0): 108.283, (33144487, 33144484, 0): 108.753, (33144484, 3956260281, 0): 71.299, (33345304, 29048468, 0): 178.82999999999998, (33144484, 33144459, 0): 178.45600000000002}",2
33144484,33144459,0,"LINESTRING (16.3358738 48.2232586, 16.3351015 48.2224411)",22,"{(33144487, 33144484, 0): 72.791, (33144484, 3956260281, 0): 107.15700000000001, (33144427, 33144459, 0): 72.723, (33144459, 393924, 0): 107.34100000000001, (29048468, 33144484, 0): 178.45600000000002, (33144459, 33144947, 0): 179.043}",0
33144459,33144947,0,"LINESTRING (16.3351015 48.2224411, 16.3343852 48.2217078)",22,"{(33144427, 33144459, 0): 108.23400000000001, (33144459, 393924, 0): 71.702, (33144484, 33144459, 0): 179.043, (33144947, 33144640, 0): 179.513, (392224, 33144947, 0): 111.642, (33144947, 33144941, 0): 69.441}",0
33144947,33144640,0,"LINESTRING (16.3343852 48.2217078, 16.3336007 48.2208909)",22,"{(33144459, 33144947, 0): 179.513, (33144640, 33144591, 0): 179.668, (392224, 33144947, 0): 68.845, (33144640, 33144644, 0): 116.687, (33144947, 33144941, 0): 110.072, (33144633, 33144640, 0): 56.625}",0
33144640,33144591,0,"LINESTRING (16.3336007 48.2208909, 16.3331256 48.2203904)",22,"{(33144596, 33144591, 0): 118.32300000000001, (33144591, 264055538, 0): 57.92, (33144947, 33144640, 0): 179.668, (33144591, 33144695, 0): 155.753, (33144640, 33144644, 0): 63.644999999999996, (33144633, 33144640, 0): 123.043}",0
33144591,33144695,0,"LINESTRING (16.3331256 48.2203904, 16.3329009 48.2197474)",22,"{(33144596, 33144591, 0): 85.924, (33144591, 264055538, 0): 97.833, (33144640, 33144591, 0): 155.753, (33144695, 33144774, 0): 179.937, (33144695, 33144700, 0): 93.833, (264055537, 33144695, 0): 82.186}",0
33144695,33144774,0,"LINESTRING (16.3329009 48.2197474, 16.3327015 48.2191788, 16.3326792 48.2191153)",22,"{(33144591, 33144695, 0): 179.937, (33144774, 1630416833, 0): 178.733, (33144695, 33144700, 0): 86.104, (162796582, 33144774, 0): 98.274, (264055537, 33144695, 0): 97.87700000000001}",0
33144774,1630416833,0,"LINESTRING (16.3326792 48.2191153, 16.3326568 48.2190467, 16.332526 48.2186469, 16.3324084 48.2182477, 16.3323968 48.2182085, 16.332379 48.2181482)",22,"{(33144695, 33144774, 0): 178.733, (1630416833, 685167, 0): 178.525, (162796582, 33144774, 0): 82.993, (264055536, 1630416833, 0): 77.961, (1630416833, 685166, 0): 98.453}",1
1630416833,685167,0,"LINESTRING (16.332379 48.2181482, 16.3323671 48.2181037, 16.3323585 48.2180779, 16.3323462 48.2180313)",22,"{(685166, 685167, 0): 97.35300000000001, (685167, 264055535, 0): 85.241, (33144774, 1630416833, 0): 178.525, (685167, 33144900, 0): 175.091, (264055536, 1630416833, 0): 100.56400000000001, (1630416833, 685166, 0): 83.02199999999999}",0
685167,33144900,0,"LINESTRING (16.3323462 48.2180313, 16.3323353 48.2179687, 16.3322586 48.2175287, 16.3322473 48.2174683, 16.3321813 48.2171028, 16.3320739 48.2165149, 16.3320677 48.216481)",22,"{(685166, 685167, 0): 87.55600000000001, (685167, 264055535, 0): 89.85, (33144904, 33144900, 0): 98.83200000000001, (33144900, 264060523, 0): 83.37299999999999, (1630416833, 685167, 0): 175.091, (33144900, 264056023, 0): 178.20199999999997}",0
33144900,264056023,0,"LINESTRING (16.3320677 48.216481, 16.3320552 48.216423, 16.3317362 48.2149416)",22,"{(33144904, 33144900, 0): 79.36999999999999, (33144900, 264060523, 0): 98.42500000000001, (685167, 33144900, 0): 178.20199999999997, (264056023, 264060498, 0): 177.30900000000003, (264055449, 264056023, 0): 81.943, (264056023, 33144925, 0): 97.837}",0
264056023,264060498,0,"LINESTRING (16.3317362 48.2149416, 16.3316294 48.2143007, 16.3316164 48.2142381, 16.3316128 48.2142205)",22,"{(264056409, 264060498, 0): 93.904, (264060498, 264056406, 0): 110.548, (33144900, 264056023, 0): 177.30900000000003, (264060498, 33079232, 0): 179.356, (264055449, 264056023, 0): 95.366, (264056023, 33144925, 0): 84.854}",1
264060498,33079232,0,"LINESTRING (16.3316128 48.2142205, 16.3316101 48.2142065, 16.3316006 48.214158, 16.3315537 48.2139353, 16.3315662 48.2138625, 16.3314998 48.2135042, 16.331468 48.2134507, 16.3314058 48.2131311, 16.3314183 48.2130528, 16.331305 48.2124574, 16.3312798 48.2123246)",22,"{(264056409, 264060498, 0): 108.572, (264060498, 264056406, 0): 91.928, (221890042, 33079232, 0): 86.03399999999999, (33079232, 291948941, 0): 93.549, (264056023, 264060498, 0): 179.356, (33079232, 25276594, 0): 179.643}",0
33079232,25276594,0,"LINESTRING (16.3312798 48.2123246, 16.3311767 48.2117622, 16.3311696 48.2117231, 16.3311674 48.2117112)",22,"{(221890042, 33079232, 0): 93.60900000000001, (33079232, 291948941, 0): 86.80799999999999, (264054984, 25276594, 0): 91.435, (25276594, 33079223, 0): 87.17, (264060498, 33079232, 0): 179.643, (25276594, 25276592, 0): 179.45099999999996}",0
25276594,25276592,0,"LINESTRING (16.3311674 48.2117112, 16.3311644 48.2116958, 16.3311569 48.2116579, 16.3310016 48.2108698)",22,"{(264054984, 25276594, 0): 88.016, (25276594, 33079223, 0): 93.37899999999999, (33079250, 25276592, 0): 90.84299999999999, (25276592, 25280480, 0): 87.333, (33079232, 25276594, 0): 179.45099999999996, (25276592, 25276591, 0): 104.653}",0
24966959,24966952,0,"LINESTRING (16.3290408 48.2100193, 16.3290522 48.2100337, 16.3290905 48.2100817, 16.3295022 48.2105988)",23,"{(26972253, 24966959, 0): 60.292, (24966959, 17312826, 0): 119.691, (24966952, 24966947, 0): 160.664, (33079251, 24966952, 0): 114.235, (24966952, 33079252, 0): 60.041999999999994}",0
24966952,24966947,0,"LINESTRING (16.3295022 48.2105988, 16.32966 48.2110522)",23,"{(33079246, 24966947, 0): 79.547, (24966947, 33079250, 0): 101.1, (24966959, 24966952, 0): 160.664, (24966947, 33079249, 0): 173.566, (33079251, 24966952, 0): 85.101, (24966952, 33079252, 0): 100.622}",0
24966947,33079249,0,"LINESTRING (16.32966 48.2110522, 16.3297283 48.2113539)",23,"{(33079246, 24966947, 0): 94.019, (24966947, 33079250, 0): 85.334, (24966952, 24966947, 0): 173.566, (33079249, 264054984, 0): 174.29300000000003, (33079250, 33079249, 0): 79.032, (33079249, 33079248, 0): 98.667}",0
33079249,264054984,0,"LINESTRING (16.3297283 48.2113539, 16.3298015 48.2119459, 16.3298079 48.2119972, 16.3298096 48.2120112)",23,"{(33079229, 264054984, 0): 97.148, (264054984, 25276594, 0): 83.37, (24966947, 33079249, 0): 174.29300000000003, (264054984, 291948941, 0): 177.99200000000002, (33079250, 33079249, 0): 106.675, (33079249, 33079248, 0): 75.626}",0
264054984,291948941,0,"LINESTRING (16.3298096 48.2120112, 16.3298118 48.2120252, 16.329819 48.2120722, 16.3298846 48.2125007)",23,"{(33079232, 291948941, 0): 91.512, (33079229, 264054984, 0): 84.86, (264054984, 25276594, 0): 94.622, (33079249, 264054984, 0): 177.99200000000002, (291948941, 264054982, 0): 179.99600000000004}",0
291948941,264054982,0,"LINESTRING (16.3298846 48.2125007, 16.3299546 48.2129577)",23,"{(33079232, 291948941, 0): 88.48400000000001, (264054984, 291948941, 0): 179.99600000000004, (264054982, 264054981, 0): 178.20200000000003, (264055200, 264054982, 0): 95.01}",0
264054982,264054981,0,"LINESTRING (16.3299546 48.2129577, 16.330068 48.2138934, 16.3300744 48.2139464, 16.3300755 48.2139552)",23,"{(264056406, 264054981, 0): 107.738, (264054981, 264056404, 0): 86.797, (291948941, 264054982, 0): 178.20200000000003, (264054981, 33144925, 0): 179.244, (264055200, 264054982, 0): 86.788}",0
264054981,33144925,0,"LINESTRING (16.3300755 48.2139552, 16.3300779 48.2139767, 16.3300841 48.2140311, 16.3300421 48.2150695)",23,"{(264056406, 264054981, 0): 85.756, (264054981, 264056404, 0): 106.697, (264054982, 264054981, 0): 179.244, (33144925, 33144904, 0): 175.255, (33144925, 33144928, 0): 96.35499999999999, (264056023, 33144925, 0): 87.99600000000001}",6
33144925,33144904,0,"LINESTRING (16.3300421 48.2150695, 16.3300569 48.2154184, 16.3300496 48.2156738, 16.3300274 48.2164452, 16.3300259 48.216498)",23,"{(33144906, 33144904, 0): 91.96499999999999, (33144904, 33144900, 0): 91.201, (264054981, 33144925, 0): 175.255, (33144904, 247630175, 0): 174.667, (33144925, 33144928, 0): 88.39, (264056023, 33144925, 0): 91.89099999999999}",3
33144904,247630175,0,"LINESTRING (16.3300259 48.216498, 16.3300762 48.2172745, 16.3301212 48.2180588, 16.3301337 48.2181806, 16.3301376 48.2182276, 16.3301389 48.2182429)",23,"{(256759895, 247630175, 0): 95.168, (247630175, 685166, 0): 88.103, (33144906, 33144904, 0): 93.36800000000001, (33144904, 33144900, 0): 86.72, (33144925, 33144904, 0): 174.667}",1
264056404,33144928,0,"LINESTRING (16.3290349 48.2137669, 16.3290351 48.2137826, 16.329036 48.2138392, 16.3290549 48.2151392)",24,"{(264054981, 264056404, 0): 80.648, (264056404, 33079240, 0): 100.86200000000001, (33144925, 33144928, 0): 86.794, (33144928, 33144932, 0): 93.364, (33144928, 33144906, 0): 175.471}",0
264055449,264056023,0,"LINESTRING (16.3331987 48.2148369, 16.3317362 48.2149416)",25,"{(264056409, 264055449, 0): 89.209, (264055449, 264060523, 0): 92.556, (33144900, 264056023, 0): 81.943, (264056023, 264060498, 0): 95.366, (264056023, 33144925, 0): 179.78}",0
33144925,33144928,0,"LINESTRING (16.3300421 48.2150695, 16.3290549 48.2151392)",25,"{(264054981, 33144925, 0): 96.35499999999999, (33144925, 33144904, 0): 88.39, (264056404, 33144928, 0): 86.794, (33144928, 33144932, 0): 179.84199999999998, (33144928, 33144906, 0): 97.73499999999999, (264056023, 33144925, 0): 179.719}",0
33144928,33144932,0,"LINESTRING (16.3290549 48.2151392, 16.3282155 48.2152008)",25,"{(264056404, 33144928, 0): 93.364, (33144925, 33144928, 0): 179.84199999999998, (33144932, 33144935, 0): 179.66400000000002, (33144932, 33174084, 0): 88.184, (33144928, 33144906, 0): 89.499, (33144909, 33144932, 0): 96.745}",0
33144932,33144935,0,"LINESTRING (16.3282155 48.2152008, 16.3272784 48.2152751)",25,"{(33144928, 33144932, 0): 179.66400000000002, (33144935, 248526742, 0): 179.81400000000002, (33174083, 33144935, 0): 88.038, (33144935, 33144914, 0): 91.912, (33144932, 33174084, 0): 96.91399999999999, (33144909, 33144932, 0): 88.015}",0
33144935,248526742,0,"LINESTRING (16.3272784 48.2152751, 16.3266562 48.2153224, 16.3265865 48.2153353)",25,"{(685169, 248526742, 0): 85.04700000000001, (248526742, 248526743, 0): 87.08399999999999, (33144932, 33144935, 0): 179.81400000000002, (248526742, 254353386, 0): 168.165, (33174083, 33144935, 0): 91.776, (33144935, 33144914, 0): 88.274}",9
248526742,254353386,0,"LINESTRING (16.3265865 48.2153353, 16.3265398 48.2153342, 16.3265087 48.2153335, 16.3263243 48.2153292, 16.3254241 48.2153084, 16.3253168 48.2153059)",25,"{(218288749, 254353386, 0): 90.12400000000001, (254353386, 68228729, 0): 83.71799999999999, (685169, 248526742, 0): 106.78799999999998, (248526742, 248526743, 0): 96.22099999999999, (33144935, 248526742, 0): 168.165, (254353386, 33242116, 0): 179.85500000000002}",0
254353386,33242116,0,"LINESTRING (16.3253168 48.2153059, 16.3245661 48.2152865, 16.3242206 48.2152776)",25,"{(33242275, 33242116, 0): 88.243, (33242116, 33242077, 0): 88.574, (218288749, 254353386, 0): 92.939, (254353386, 68228729, 0): 96.137, (248526742, 254353386, 0): 179.85500000000002}",0
1850015446,33345289,0,"LINESTRING (16.3364564 48.2280317, 16.3364458 48.2279933, 16.3364202 48.2279116, 16.3361053 48.2273665)",26,"{(1850015446, 3337813458, 0): 90.559, (33345289, 394989, 0): 179.298, (33345297, 33345289, 0): 78.467, (33345289, 33345310, 0): 100.449, (33345291, 1850015446, 0): 91.07600000000001}",11
33345289,394989,0,"LINESTRING (16.3361053 48.2273665, 16.335833 48.2269082, 16.335796 48.226846)",26,"{(1850015446, 33345289, 0): 179.298, (394989, 33345287, 0): 178.91699999999997, (33345311, 394989, 0): 98.437, (394989, 33345285, 0): 81.541, (33345297, 33345289, 0): 102.235, (33345289, 33345310, 0): 78.849}",0
394989,33345287,0,"LINESTRING (16.335796 48.226846, 16.3357657 48.2267928, 16.3354438 48.2262278)",26,"{(33345289, 394989, 0): 178.91699999999997, (33345287, 33345286, 0): 177.817, (33345298, 33345287, 0): 84.31700000000001, (33345311, 394989, 0): 82.646, (394989, 33345285, 0): 97.376}",0
33345287,33345286,0,"LINESTRING (16.3354438 48.2262278, 16.3351453 48.2257474)",26,"{(394989, 33345287, 0): 177.817, (33345286, 283324413, 0): 170.601, (33345286, 33345303, 0): 84.031, (33345298, 33345287, 0): 97.866}",0
33345286,283324413,0,"LINESTRING (16.3351453 48.2257474, 16.3345237 48.2250387, 16.3344762 48.2249845)",26,"{(283324413, 33144069, 0): 74.877, (33345287, 33345286, 0): 170.601, (283324413, 33144491, 0): 179.144, (33345286, 33345303, 0): 105.368, (29048470, 283324413, 0): 105.715}",0
283324413,33144491,0,"LINESTRING (16.3344762 48.2249845, 16.3344221 48.2249246, 16.3341042 48.2245731, 16.3338278 48.224264)",26,"{(283324413, 33144069, 0): 105.979, (33144491, 33144487, 0): 74.267, (33345286, 283324413, 0): 179.144, (33144491, 292365649, 0): 179.594, (64970627, 33144491, 0): 105.757, (29048470, 283324413, 0): 73.429}",0
33144491,292365649,0,"LINESTRING (16.3338278 48.224264, 16.3330875 48.2234242)",26,"{(33144491, 33144487, 0): 105.327, (393924, 292365649, 0): 74.545, (292365649, 33144463, 0): 105.63499999999999, (283324413, 33144491, 0): 179.594, (292365649, 162796578, 0): 179.97199999999998, (64970627, 33144491, 0): 74.649}",0
292365649,162796578,0,"LINESTRING (16.3330875 48.2234242, 16.3327199 48.2230076, 16.3325305 48.222794, 16.332435 48.2226868, 16.3323881 48.2226332, 16.33235 48.2225836)",26,"{(393924, 292365649, 0): 105.483, (292365649, 33144463, 0): 74.337, (33144491, 292365649, 0): 179.97199999999998, (162796578, 33144648, 0): 176.561, (33144997, 162796578, 0): 100.896, (162796578, 392224, 0): 76.277}",3
162796578,33144648,0,"LINESTRING (16.33235 48.2225836, 16.3323322 48.2225573, 16.332316 48.2225223, 16.3322825 48.2224527, 16.332211 48.2223124, 16.3320708 48.222027, 16.3318174 48.2215139, 16.3317914 48.2214613)",26,"{(292365649, 162796578, 0): 176.561, (33144648, 33144601, 0): 179.958, (33144997, 162796578, 0): 82.54299999999999, (162796578, 392224, 0): 100.284, (33144644, 33144648, 0): 81.606, (33144648, 33144652, 0): 97.657}",6
33144648,33144601,0,"LINESTRING (16.3317914 48.2214613, 16.3317707 48.2214195, 16.3314843 48.2208402)",26,"{(33144605, 33144601, 0): 97.581, (33144601, 33144596, 0): 79.167, (162796578, 33144648, 0): 179.958, (33144601, 33144706, 0): 179.57799999999997, (33144644, 33144648, 0): 98.436, (33144648, 33144652, 0): 82.301}",0
33144601,33144706,0,"LINESTRING (16.3314843 48.2208402, 16.3311818 48.2202168)",26,"{(33144605, 33144601, 0): 82.841, (33144601, 33144596, 0): 100.411, (33144648, 33144601, 0): 179.57799999999997, (33144706, 162796582, 0): 179.746, (33144700, 33144706, 0): 79.34299999999999, (33144706, 33144712, 0): 94.14200000000001}",0
33144706,162796582,0,"LINESTRING (16.3311818 48.2202168, 16.3310881 48.2200215, 16.330995 48.2198186, 16.330938 48.219648, 16.3308885 48.2194706)",26,"{(33144601, 33144706, 0): 179.746, (162796582, 685166, 0): 160.745, (33144700, 33144706, 0): 100.403, (33144706, 33144712, 0): 86.112, (33144782, 162796582, 0): 64.34299999999999, (162796582, 33144774, 0): 96.315}",7
162796582,685166,0,"LINESTRING (16.3308885 48.2194706, 16.330861 48.2194311, 16.3308015 48.2193455, 16.3307902 48.2192349, 16.3307879 48.219097, 16.3308082 48.2188969, 16.3308274 48.2187364, 16.3308967 48.2182947, 16.3308981 48.2182849, 16.3308945 48.2182744, 16.3308872 48.2182634, 16.3308678 48.2182415, 16.330842 48.2182285, 16.3308115 48.2182132, 16.3307762 48.2182017, 16.3307416 48.2181904)",26,"{(247630175, 685166, 0): 156.7, (685166, 685167, 0): 27.430999999999997, (33144706, 162796582, 0): 160.745, (33144782, 162796582, 0): 96.402, (162796582, 33144774, 0): 102.94, (1630416833, 685166, 0): 157.216}",39
64975949,33345310,0,"LINESTRING (16.3350633 48.2283251, 16.3349334 48.227783)",27,"{(64975949, 393375, 0): 87.79, (33345310, 33345311, 0): 178.604, (33345289, 33345310, 0): 96.09100000000001, (3337813458, 64975949, 0): 92.19999999999999}",0
33345310,33345311,0,"LINESTRING (16.3349334 48.227783, 16.3347937 48.2272569)",27,"{(64975949, 33345310, 0): 178.604, (33345320, 33345311, 0): 92.03399999999999, (33345311, 394989, 0): 97.41900000000001, (33345289, 33345310, 0): 85.30499999999999}",0
256759894,33144804,0,"LINESTRING (16.3282273 48.2187357, 16.3282499 48.2187814, 16.3288973 48.2200901, 16.3289414 48.2201389)",28,"{(6590910053, 256759894, 0): 94.09, (256759894, 256759895, 0): 86.188, (33144804, 33174086, 0): 170.692, (33144808, 33144804, 0): 66.076, (33144804, 33144782, 0): 114.358}",13
33144804,33174086,0,"LINESTRING (16.3289414 48.2201389, 16.3293648 48.220796)",28,"{(256759894, 33144804, 0): 170.692, (33174086, 33144611, 0): 159.156, (33144712, 33174086, 0): 103.685, (33174086, 33144719, 0): 75.46600000000001, (33144808, 33144804, 0): 104.616, (33144804, 33144782, 0): 74.95}",0
33174086,33144611,0,"LINESTRING (16.3293648 48.220796, 16.329384 48.2208867, 16.3297548 48.2214303)",28,"{(33144616, 33144611, 0): 73.806, (33144611, 33144605, 0): 105.322, (33144804, 33174086, 0): 159.156, (33144611, 33174087, 0): 178.909, (33144712, 33174086, 0): 97.159, (33174086, 33144719, 0): 83.69}",16
33144611,33174087,0,"LINESTRING (16.3297548 48.2214303, 16.3301412 48.2220206)",28,"{(33144616, 33144611, 0): 105.103, (33144611, 33144605, 0): 75.769, (33174086, 33144611, 0): 178.909, (33144652, 33174087, 0): 104.419, (33174087, 33144655, 0): 75.759, (33174087, 26405248, 0): 179.344}",0
26405248,33144463,0,"LINESTRING (16.3309683 48.2233015, 16.331527 48.2241773)",28,"{(292365649, 33144463, 0): 96.773, (33144463, 50655844, 0): 83.47, (33144463, 64970627, 0): 179.181, (33144747, 26405248, 0): 99.14, (26405248, 33144997, 0): 85.665, (33174087, 26405248, 0): 179.364}",0
